username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,11/19/16 14:49,0,1,Looks like the ink got over while printing. Well done Modi. #demonetization #currencyban https:// twitter.com/gauravpandhi/s tatus/799923820337369088 Š—_,,,#demonetization #currencyban,8.00E+17,https://twitter.com/TheJoshuaDsouza/status/800063429994311680,
,11/19/16 14:36,0,0,Jo khushi public ko lakhon rupey ne kabhi nahin di,,,,,,
,11/19/16 14:31,0,0,People not sleeping,,,,,,
,11/19/16 14:16,0,1,Kia Unhe #Padhemaa ka Shrap nahi Lagna chahye ? #CurrencyCrisis #currencyban #currencyban #CurrencyExchange #SurgicalStrikeonCommonpeople https:// twitter.com/kiran_patniak/ status/800053235201359872 Š—_,,,#Padhemaa #CurrencyCrisis #currencyban #currencyban #CurrencyExchange #SurgicalStrikeonCommonpeople,8.00E+17,https://twitter.com/SajidCKP/status/800055124986994688,
,11/19/16 14:16,0,0,500 and 1000 bid adieu Lolol rofl #currencyban #cashban pic.twitter.com/tYzPeWg7Jl,,,#currencyban #cashban,8.00E+17,https://twitter.com/Arpana_Mohan/status/800055097405227008,
,11/19/16 14:04,0,2,While at an ATM q,,,,,,
,11/19/16 14:03,0,0,š_Ùš_Œš_ÙšÇö š_“šÇš_Àš__š__š__ š__š_çš__š_Œ š__š__š__š__ š__š__š__šÇäš_“šÇ— š_«šÇö š__šÇ š_åšÇ š_ä š_ŒšÇöš_™šÇ š_ä š_«šÇ— š__šÇ_ š_«šÇš_ÀšÇ š_«š_è š__šÇ š_åšÇ š_ä š_åš__ š__šÇ  #demonetization š_ŒšÇ š__ š_éš__ š_çš__šÇö š__šÇ_š_ä š_åš__ š__šÇ— š_µš_èš_ÂšÇš__šÇš_çš_èš_«š_çš_£šÇ_ #WA #currencyban,,,#demonetization #WA #currencyban,8.00E+17,https://twitter.com/IdiOt_B/status/800051989682028544,
,11/19/16 13:59,12,8,@TVRNSarma @hhs_in @alamgirizvi @DILIPLOHIA @mazhar_jafri @PoonamB40929685 @tshamsi88 #PocketMaarModi #CurrencyBan https:// twitter.com/iamYSfromTS/st atus/800049739958013952 Š—_,,@TVRNSarma @hhs_in @alamgirizvi @DILIPLOHIA @mazhar_jafri @PoonamB40929685 @tshamsi88,#PocketMaarModi #CurrencyBan,8.00E+17,https://twitter.com/iamYSfromTS/status/800051008738967552,
,11/19/16 13:57,0,0,Yese ro raha hai jese Modi ne NoteBandi nahi,,,,,,
,11/19/16 13:53,73,118,#CurrencyBan š_çš__š__šÇš__ š_ãš__š_äš__šÇ— š_åšÇö š_Ùš_çš_«š__š_ç š_ÙšÇö š_éšÇäš__š__ - 'š_«šÇš_Àš__ š_Äš_Œ š_æš_é š_ÙšÇš_éšÇš_çšÇ—š_Â š_«šÇ š_çšÇš_™ š_«šÇ  'š_çš__š_àšÇš_™šÇš_çš_µš_èš_çšÇ š__šÇ—' š_«š__šÇöš_äš_ãšÇö?' https:// goo.gl/33f8Z2 #RahulGandhi pic.twitter.com/PLVgZCWIGv,,,#CurrencyBan #RahulGandhi,8.00E+17,https://twitter.com/ndtvindia/status/800049488840695808,
